time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.218268697357,-0.231593967029,12.3385347675,6.15167124803,0.101141496988,0.0,-0.592655915764,-0.692344817651,3.09271274024,-0.171835327604,0.135612974594,0.0,456.42230808590244,457.321870311683,456.7515563794518,455.234896411557
1.3800000000000008,-0.255593495494,-0.275413849308,12.5233951436,6.14138879283,0.109272607774,0.0,-0.652195319684,-0.769175985474,3.06911446555,-0.170468975527,0.135329130905,0.0,408.84713272811075,408.8405566686817,409.204177425572,409.29484359459013
1.4400000000000008,-0.297225576004,-0.324782122437,12.7120906278,6.13089967892,0.11782194939,0.0,-0.736413956552,-0.877483895884,3.21996024054,-0.185348069948,0.153915564644,0.0,464.85174001650023,466.3236101562108,467.0984803229878,465.90857759249354
1.5000000000000009,-0.344168588336,-0.380960541013,12.9102815632,6.12038548312,0.126923109331,0.0,-0.8293231453,-0.996228773381,3.38549812742,-0.160276590532,0.146812346616,0.0,472.59779259112946,472.070121015433,471.0312054268635,472.9379765877525
1.560000000000001,-0.396750883581,-0.444311908263,13.1172484052,6.11111716812,0.135739542466,0.0,-0.924306414674,-1.11638771298,3.51259335807,-0.144857145194,0.147195430642,0.0,462.54551679752245,462.59498885808597,461.42233113969746,462.61632226367203
1.620000000000001,-0.45480399543,-0.514539201217,13.3287745879,6.1022362582,0.144896588744,0.0,-1.01160825769,-1.22527773809,3.53781390278,-0.155217100496,0.161696803957,0.0,431.60785197621396,432.85256903841565,431.02452220506433,430.1265809392069
1.680000000000001,-0.519051255084,-0.592423501303,13.5469528447,6.09279300871,0.154695362232,0.0,-1.13100553483,-1.37178882757,3.73360634444,-0.162119262183,0.166359662384,0.0,486.27536189549323,486.6474118332246,485.54662342039666,485.00726753889825
1.740000000000001,-0.589701293491,-0.678110213918,13.770586416,6.08274783911,0.164935742495,0.0,-1.22486549622,-1.48524318234,3.72041479447,-0.180960469631,0.178133309726,0.0,422.3808201004453,423.4244723475067,422.1376054902287,420.4795374948396
1.8000000000000012,-0.666101815138,-0.770701173869,13.9929823711,6.07170576508,0.175528468992,0.0,-1.32271683683,-1.60200186726,3.69234411648,-0.191014738454,0.173169274517,0.0,418.4917899920801,418.091604345824,418.2663739577326,417.3543969583331
1.8600000000000012,-0.74837851706,-0.870271459995,14.2126479344,6.0605466665,0.186276617876,0.0,-1.42070048163,-1.71788210652,3.62949881955,-0.177468799154,0.188971990079,0.0,406.53100618941147,407.9785647103377,405.92511364147873,407.1017290608569
1.9200000000000013,-0.837702486539,-0.978122601267,14.4335299235,6.04976739354,0.197379364213,0.0,-1.55784018509,-1.87809002036,3.7321292276,-0.184421942022,0.175750213646,0.0,463.7555576069041,462.7473332001606,463.54133275982167,462.9647564104872
1.9800000000000013,-0.934874464113,-1.09509415886,14.6574976114,6.03865363618,0.208131121254,0.0,-1.68214421535,-2.02185163274,3.73274245456,-0.186892265728,0.185315384568,0.0,431.8809531814459,432.71893093681075,432.4106546644107,432.1681307259873
2.0400000000000014,-1.04066217844,-1.22197927091,14.8857547561,6.02712119841,0.219605963069,0.0,-1.84520557274,-2.20863228384,3.87436825953,-0.20579425025,0.201035241798,0.0,478.46572958731076,479.69357502937345,480.78437986493213,479.3165696467647
2.1000000000000014,-1.15429076341,-1.35781793043,15.1129064148,6.0147596533,0.232199416199,0.0,-1.94329982198,-2.32016675496,3.6973050734,-0.206491995273,0.223405430567,0.0,370.89396231652904,373.1368696019511,372.06764419726824,371.9485388182317
2.1600000000000015,-1.27538220916,-1.50207572013,15.3350278458,6.00217543437,0.246073238146,0.0,-2.09425452169,-2.48937773979,3.70568071141,-0.217163238162,0.243491778572,0.0,439.37184485148373,441.0873267012866,441.1258672466386,440.19976741224974
2.2200000000000015,-1.40696409607,-1.65798951955,15.5619254475,5.98882492317,0.261096260073,0.0,-2.29323849628,-2.70880462821,3.85561732106,-0.236192715668,0.261453521145,0.0,488.8874861214914,490.28015591888226,488.6503865170963,487.18487442255304
2.2800000000000016,-1.55033497188,-1.82680593744,15.7958427264,5.97442848762,0.276638969533,0.0,-2.48718847023,-2.9194796345,3.93981221086,-0.248728847729,0.253744575076,0.0,473.28546779437386,472.7547149095334,472.12342818050325,471.10095637408887
2.3400000000000016,-1.70443684142,-2.00721797527,16.0305161763,5.95951226978,0.291726170762,0.0,-2.65071952831,-3.09526750699,3.8815149167,-0.248354892369,0.246436311374,0.0,428.00366607550626,427.44722479188994,428.4072810807586,428.3746116529894
2.4000000000000017,-1.86929435649,-2.19912949713,16.2636760236,5.9449864874,0.306406018355,0.0,-2.84571460105,-3.30277745469,3.88887366275,-0.231867437614,0.240869240961,0.0,454.24526484901736,453.85703863699985,452.940799771243,454.2074276827071
2.4600000000000017,-2.04646743564,-2.40408296841,16.4980746843,5.93105649987,0.320712972057,0.0,-3.06119605537,-3.52989796777,3.9225547165,-0.232770102106,0.233119164082,0.0,467.5602793177982,467.0096644231142,465.69266051997437,465.57106638480064
2.520000000000002,-2.23672023061,-2.62276466164,16.73390639,5.9167956228,0.33475031157,0.0,-3.28162271116,-3.76035082639,3.93662954369,-0.249935933042,0.235575120633,0.0,464.35532442366866,464.59989757422426,464.476172484973,463.07347152722673
2.580000000000002,-2.43949741846,-2.8545101942,16.967767657,5.9016663707,0.348832233375,0.0,-3.47861412766,-3.96538823323,3.85731370528,-0.256995932305,0.232889323838,0.0,435.6605533343129,435.49200881418994,435.9540661942863,435.29830339256216
2.640000000000002,-2.65568509415,-3.10016063807,17.200095172,5.88644859068,0.362858128904,0.0,-3.72861298163,-4.22380080203,3.88462172362,-0.247640096665,0.235457749286,0.0,476.30191505954554,476.54873298925247,476.93383406986834,477.5881827332309
2.700000000000002,-2.88478710389,-3.35916068256,17.4280999849,5.87151024711,0.377572915844,0.0,-3.9090733353,-4.41035188399,3.71447871102,-0.251773474276,0.259837008008,0.0,408.5634293249508,410.7965885578011,410.316195507983,409.88111071407724
2.760000000000002,-3.12569949414,-3.63030800373,17.6474716546,5.85593129792,0.393037131078,0.0,-4.12233356752,-4.6286465354,3.59628819223,-0.284014441931,0.253176912677,0.0,433.6802571141382,433.18897208024975,434.4626608348589,431.67865870886584
2.820000000000002,-3.37944045508,-3.91454843165,17.8590597093,5.83890744301,0.408409345609,0.0,-4.33662535977,-4.84685347378,3.45498316405,-0.283171160973,0.261646690838,0.0,427.98313792404,428.7720941447079,429.0149575324061,429.0017880841942
2.880000000000002,-3.64810055427,-4.21390217181,18.0657017009,5.82159734294,0.423755377687,0.0,-4.61957583848,-5.13227242955,3.43030378359,-0.30212499042,0.240209790131,0.0,476.76833703069576,475.18778277089524,478.5919139370979,477.0679733951418
2.940000000000002,-3.93358439156,-4.53020680129,18.2696767176,5.80377196598,0.438158715552,0.0,-4.89724763439,-5.41189055032,3.36619431963,-0.288572579314,0.23974615448,0.0,468.83790606158936,468.8561412326534,469.52284449114194,470.4885848829781
3.000000000000002,-4.23669109819,-4.86422710415,18.4708147618,5.78742132777,0.45198297822,0.0,-5.20687851935,-5.72256261748,3.33530338688,-0.251746352128,0.195358149854,0.0,490.20112936049856,486.9361865431786,486.61285272753554,489.29282143168484
3.0600000000000023,-4.55582426426,-5.21437499941,18.6647240176,5.77212384107,0.463548349013,0.0,-5.43145209589,-5.94964276833,3.12675520032,-0.262293208214,0.186975812273,0.0,427.4388014009929,426.7614534015351,427.0567554760848,426.08736692438356
3.1200000000000023,-4.8915891076,-5.58125382676,18.8510792529,5.75679217799,0.474450451816,0.0,-5.76085100073,-6.27990253287,3.08190536432,-0.244624155235,0.168250388232,0.0,495.32146019848756,493.97008810279783,495.6757141845514,496.9143534194287
3.1800000000000024,-5.24613656281,-5.96701329823,19.0324319088,5.74192393997,0.484880411457,0.0,-6.05754494388,-6.5790267021,2.96054379803,-0.255055668766,0.183136250928,0.0,474.0866302564689,475.25608340433513,474.793895367234,473.93518828252843
3.2400000000000024,-5.61764926783,-6.36992680457,19.2045610779,5.72687922196,0.495558596642,0.0,-6.3264547226,-6.85177021295,2.77479631838,-0.24329417783,0.164876294608,0.0,456.0041667564888,454.57215731422974,456.21952974014187,457.09661262125337
3.3000000000000025,-6.00514667974,-6.78908393854,19.364781473,5.71236390948,0.506024428732,0.0,-6.59032539697,-7.12046144752,2.56369157054,-0.23931471765,0.188761673093,0.0,450.4953494885775,452.45143460364267,452.0473133823102,452.3105811510512
3.3600000000000025,-6.40610022764,-7.2220669015,19.5082367178,5.69759613053,0.517165960393,0.0,-6.77535750459,-7.3129612113,2.21704217504,-0.265387406691,0.178724138226,0.0,397.0040342231583,396.11952624265825,399.0583109253379,396.6003699607841
3.4200000000000026,-6.82158267247,-7.66995718417,19.6354886984,5.68166907996,0.527922735128,0.0,-7.07401956134,-7.61684510934,2.02184035122,-0.265577728121,0.180366340336,0.0,468.3753870552372,468.5323551181046,470.06354962226453,469.9819641850215
3.4800000000000026,-7.25328984326,-8.13446894541,19.7480833549,5.66654192339,0.539264293627,0.0,-7.31642424358,-7.86722307701,1.72923693814,-0.233711147648,0.202309528576,0.0,433.7234386101759,435.5982567784349,433.73306219193705,436.33550752414106
3.5400000000000027,-7.70036649758,-8.61482029387,19.8437576345,5.65238467215,0.551445161603,0.0,-7.58622032355,-8.14459659253,1.45742376681,-0.2408560902,0.204386030376,0.0,451.35554422239454,451.56287673417376,450.53153819600396,449.89841579624607
3.6000000000000028,-8.16416037894,-9.11232804962,19.9232874807,5.63799670541,0.563630020581,0.0,-7.87350940764,-8.43897119529,1.19077301694,-0.237769746498,0.200339037853,0.0,460.99745347711365,460.7162767666414,460.82939433173004,461.01821801255846
3.660000000000003,-8.64324743222,-9.62566151955,19.9838319643,5.62428423325,0.575907997133,0.0,-8.09628329287,-8.672490533,0.825437290776,-0.214591431232,0.212061968557,0.0,421.3216641543028,422.37781681937184,423.02837033760665,424.9651221457107
3.720000000000003,-9.13498015129,-10.1523530069,20.0211342364,5.61131444309,0.588783560274,0.0,-8.29515575251,-8.88437399669,0.416310652229,-0.219501519961,0.219218676984,0.0,405.7692430118414,406.46164129174275,408.4393159542946,407.95018446227897
3.780000000000003,-9.64157253131,-10.6945139853,20.0368723692,5.59764367619,0.601729025212,0.0,-8.59101261399,-9.18747592935,0.105257195339,-0.254975323777,0.207754665472,0.0,462.54484153642386,461.68468261343486,463.9330947876014,461.0869977437095
3.840000000000003,-10.1668633729,-11.2557533979,20.0344500285,5.58227873199,0.614292738593,0.0,-8.91807602302,-9.52010340951,-0.189630070661,-0.258388672714,0.212484337864,0.0,479.24719439174305,479.64631667181095,480.56111518103455,480.241657341523
3.900000000000003,-10.7104070408,-11.8357322538,20.0122595157,5.5668932221,0.627157957497,0.0,-9.19961366928,-9.8123657881,-0.553198842546,-0.25276950181,0.218029320994,0.0,458.6988177766983,459.18288493361945,457.9285602025345,458.31158588421175
3.960000000000003,-11.2696560477,-12.4322223222,19.9664831293,5.55127995431,0.640617422292,0.0,-9.44175525859,-10.0707055912,-0.975428139059,-0.282392668302,0.234604166584,0.0,437.95863243910696,439.3859734902564,440.90025250257975,438.3741758403934
4.020000000000002,-11.8445916851,-13.0453143409,19.8960103943,5.53435712456,0.654745635118,0.0,-9.72209387683,-10.3653942157,-1.37713996763,-0.281366582006,0.237145103608,0.0,459.6357018742539,459.8903533612708,460.9227457116833,460.9263822344121
4.080000000000001,-12.4354371314,-13.6753455675,19.800000288,5.51776802394,0.668713574429,0.0,-9.97217265176,-10.635526635,-1.82639196395,-0.268189704527,0.222286571308,0.0,448.63248134399424,447.4770696043074,446.2186680049633,447.2165046531329
4.14,-13.0411736519,-14.3215710779,19.676395509,5.50134577926,0.681721771644,0.0,-10.2183970535,-10.905249015,-2.29697832944,-0.287958396985,0.202646174376,0.0,448.12436062467435,446.56989588555086,448.53668741321434,446.8515700049911
4.199999999999998,-13.6639185681,-14.986025442,19.5259597306,5.48350457221,0.694051643302,0.0,-10.5383671425,-11.2425468724,-2.72182564843,-0.33288715457,0.210657170055,0.0,485.4717777117372,486.1102461716159,486.4507717010602,482.9873873000341
4.259999999999997,-14.3013283311,-15.66692782,19.3456341281,5.46430872348,0.707082815678,0.0,-10.7081323934,-11.4545012901,-3.29180219498,-0.302017027425,0.227779970083,0.0,416.13805008919775,417.6847175471949,415.2805879528327,417.8674007745682
4.319999999999996,-14.949348749,-16.3610605543,19.1309576198,5.44657933299,0.72064376761,0.0,-10.8919079022,-11.6834778079,-3.86715391877,-0.2849048654,0.222238918165,0.0,425.35677802282487,424.9349391154545,425.56751409122154,426.93732541783464
4.379999999999995,-15.6096087166,-17.0701162808,18.8821487024,5.42947970441,0.733719200074,0.0,-11.1157213119,-11.951637417,-4.43014583306,-0.285171854947,0.207502169829,0.0,448.63537555417366,447.48287980280065,446.97790669752385,446.87425136928977
4.439999999999993,-16.2811560937,-17.7936434161,18.5974175033,5.41213066829,0.746192683619,0.0,-11.2686245123,-12.1664503208,-5.06397675049,-0.298585037362,0.208657355503,0.0,416.3142585694721,416.46108570547017,416.9824007908464,415.71667514093036
4.499999999999992,-16.9621911812,-18.5305238206,18.2743183048,5.39413926517,0.758399703279,0.0,-11.431712502,-12.3965980836,-5.70946778939,-0.302522478831,0.190226625891,0.0,424.4409339007286,422.897693862181,423.66960227708506,423.23418968210495
4.559999999999991,-17.6548456159,-19.2829343782,17.9130985641,5.37546713456,0.769862068286,0.0,-11.6552432587,-12.683595449,-6.33554420127,-0.340532074526,0.192614900497,0.0,455.19726157884486,455.42302079649346,455.56014414325347,452.40910723888555
4.6199999999999894,-18.3579620186,-20.0503937502,17.5117612258,5.35509847621,0.781743480631,0.0,-11.7810024676,-12.8988285883,-7.04610760696,-0.337453778442,0.207080799953,0.0,413.85171689971656,415.16507135787066,413.5807967899588,413.7242180897803
4.679999999999988,-19.0699782206,-20.8321120331,17.0679458942,5.33526971339,0.794151697426,0.0,-11.9513374617,-13.158480492,-7.75224748548,-0.319308933588,0.206244389232,0.0,438.27001166563275,438.2431475531755,437.7300711777917,439.1242930104864
